m,k,nodes,edges,girth,is_bipartite,spectral_asymmetry,diameter,radius,graph_energy,lambda_max,lambda_min,algebraic_connectivity,avg_clustering_coeff,avg_shortest_path
9,24,468,702,5,False,0.004864694810543746,51,26,734.3200160484537,2.9999999999999902,-2.9951353051894465,0.004864694810559037,0.0,18.281172788667437
9,25,486,729,5,False,0.004511153255994049,53,27,762.6506768094141,3.000000000000003,-2.995488846744009,0.004511153255987911,0.0,18.91798396334479
9,26,504,756,5,False,0.004194792785613188,55,28,790.981230981608,3.0000000000000147,-2.9958052072144015,0.004194792785588974,0.0,19.556660039761432
9,27,522,783,5,False,0.003910577332932874,57,29,819.311689593814,2.999999999999988,-2.996089422667055,0.003910577332947766,0.0,20.197034879872923
9,28,540,810,5,False,0.003654295400299379,59,30,847.6420622039052,3.0000000000000107,-2.9963457045997113,0.0036542954003015472,0.0,20.83896103896104
9,29,558,837,5,False,0.0034224032126806136,61,31,875.9723571361817,2.9999999999999942,-2.9965775967873136,0.0034224032127065846,0.0,21.482307291365032
9,30,576,864,5,False,0.003211901603869194,63,32,904.3025816741736,3.0000000000000075,-2.9967880983961384,0.0032119016038632936,0.0,22.12695652173913
9,31,594,891,5,False,0.0030202385914877006,65,33,932.632742218376,3.0000000000000084,-2.9969797614085207,0.003020238591466543,0.0,22.772803924574582
9,32,612,918,5,False,0.0028452316938714084,67,34,960.9628444161445,2.999999999999988,-2.9971547683061166,0.002845231693876031,0.0,23.419755463560218
9,33,630,945,5,False,0.0026850055456586475,69,35,989.2928932693044,3.000000000000007,-2.9973149944543485,0.002685005545635453,0.0,24.06772655007949
9,34,648,972,5,False,0.0025379414633142083,71,36,1017.6228932238291,3.0000000000000018,-2.9974620585366876,0.0025379414633110104,0.0,24.7166409067491
9,35,666,999,5,False,0.002402636415254289,73,37,1045.9528482449693,2.9999999999999813,-2.997597363584727,0.002402636415262623,0.0,25.36642958748222
9,36,684,1026,5,False,0.002277869443759961,75,38,1074.2827618805195,3.000000000000003,-2.997722130556243,0.0022778694437522763,0.0,26.017030130230406
9,37,702,1053,5,False,0.0021625740315887043,77,39,1102.6126373143452,3.0000000000000018,-2.997837425968413,0.0021625740315924158,0.0,26.668385822451445
9,38,720,1080,5,False,0.0020558152406100483,79,40,1130.9424774118806,2.9999999999999876,-2.9979441847593775,0.002055815240634926,0.0,27.320445062586927
9,39,738,1107,5,False,0.0019567707027756676,81,41,1159.272284758972,3.000000000000007,-2.9980432292972314,0.0019567707027704686,0.0,27.973160803521196
9,40,756,1134,5,False,0.0018647147393933139,83,42,1187.602061695163,3.0000000000000093,-2.998135285260616,0.0018647147393881984,0.0,28.626490066225166
9,41,774,1161,5,False,0.0017790050341179864,85,43,1215.9318103423411,3.00000000000001,-2.9982209949658922,0.0017790050341112795,0.0,29.280393513643613
9,42,792,1188,5,False,0.001699071400464991,87,44,1244.2615326294706,3.000000000000009,-2.998300928599544,0.0016990714004337037,0.0,29.934835076427998
9,43,810,1215,5,False,0.001624406276073742,89,45,1272.5912303140365,3.000000000000002,-2.9983755937239285,0.0016244062760827295,0.0,30.58978162340338
9,44,828,1242,5,False,0.0015545566473700312,91,46,1300.9209050006825,2.999999999999998,-2.9984454433526277,0.001554556647352451,0.0,31.245202670732347
9,45,846,1269,5,False,0.0014891171628854671,93,47,1329.2505581574746,2.999999999999996,-2.9985108828371105,0.0014891171628865086,0.0,31.901070124638046
9,46,864,1296,5,False,0.0014277242403402113,95,48,1357.5801911301285,3.0000000000000053,-2.998572275759665,0.0014277242403433496,0.0,32.55735805330243
9,47,882,1323,5,False,0.0013700510063969773,97,49,1385.9098051544931,3.000000000000003,-2.998629948993606,0.001370051006397269,0.0,33.214042484190045
9,48,900,1350,5,False,0.0013158029373792068,99,50,1414.2394013675446,3.0000000000000013,-2.998684197062622,0.0013158029373890783,0.0,33.87110122358176
9,49,918,1377,5,False,0.0012647140922426026,101,51,1442.5689808170746,2.999999999999982,-2.998735285907739,0.0012647140922524328,0.0,34.52851369555456
9,50,936,1404,5,False,0.0012165438475988388,103,52,1470.8985444702723,2.999999999999991,-2.9987834561523923,0.0012165438476059724,0.0,35.1862607980255
10,0,40,60,5,False,0.5857864376268962,7,7,59.73624075196632,2.999999999999996,-2.4142135623731,0.22988924952766088,0.0,3.9743589743589745
10,1,60,90,5,False,0.35424868893540706,9,9,91.78031113243426,3.000000000000001,-2.645751311064594,0.18003553835819477,0.0,4.80225988700565
10,2,80,120,5,False,0.20206734806817384,10,10,123.39569448834982,2.9999999999999902,-2.7979326519318164,0.15559327246978236,0.0,5.531645569620253
10,3,100,150,5,False,0.13014495531571724,12,11,155.02449529587852,2.9999999999999925,-2.869855044684275,0.13014495531571652,0.0,6.1878787878787875
10,4,120,180,5,False,0.09068708882359733,13,11,186.5862585192215,3.0000000000000013,-2.909312911176404,0.09068708882359253,0.0,6.787114845938375
10,5,140,210,5,False,0.06676365227595005,15,12,218.11903707338868,3.000000000000021,-2.933236347724071,0.06676365227592783,0.0,7.35251798561151
10,6,160,240,5,False,0.051183605233251495,16,12,249.63769205120573,3.0000000000000133,-2.948816394766762,0.051183605233242654,0.0,7.897798742138365
10,7,180,270,5,False,0.04047799752328407,18,13,281.14874700147834,2.9999999999999885,-2.9595220024767044,0.04047799752331563,0.0,8.436374922408442
10,8,200,300,5,False,0.032808387518477033,19,14,312.6553771541654,2.99999999999999,-2.9671916124815128,0.03280838751849223,0.0,8.974874371859297
10,9,220,330,5,False,0.0271273329558821,21,15,344.1592757906163,3.000000000000018,-2.972872667044136,0.027127332955886443,0.0,9.518472395184723
10,10,240,360,5,False,0.022802776913084077,23,15,375.66141713631043,2.9999999999999805,-2.9771972230868964,0.022802776913118314,0.0,10.0697350069735
10,11,260,390,5,False,0.019435075408659408,25,16,407.1623955518471,2.9999999999999964,-2.980564924591337,0.019435075408649336,0.0,10.62964062964063
10,12,280,420,5,False,0.016761550139280157,27,16,438.66258945208654,2.999999999999994,-2.9832384498607136,0.016761550139292494,0.0,11.19815668202765
10,13,300,450,5,False,0.014603811395318633,29,17,470.16224709558105,2.999999999999997,-2.9853961886046783,0.014603811395348738,0.0,11.774804905239687
10,14,320,480,5,False,0.012837279019954906,31,17,501.6615347764529,3.000000000000005,-2.98716272098005,0.01283727901995303,0.0,12.358934169278998
10,15,340,510,5,False,0.011372823730651849,33,18,533.1605655153198,2.9999999999999853,-2.9886271762693335,0.011372823730660158,0.0,12.949852507374631
10,16,360,540,5,False,0.010145319242284678,35,18,564.6594169222384,2.9999999999999942,-2.9898546807577095,0.010145319242284637,0.0,13.546889507892294
10,17,380,570,5,False,0.00910628513635725,37,19,596.1581426923011,2.9999999999999916,-2.9908937148636343,0.009106285136346235,0.0,14.149423691154006
10,18,400,600,5,False,0.008219031683536215,39,20,627.6567801831638,2.9999999999999867,-2.9917809683164505,0.008219031683540625,0.0,14.75689223057644
10,19,420,630,5,False,0.007455379630800785,41,21,659.1553554973423,2.9999999999999996,-2.9925446203691988,0.007455379630813193,0.0,15.368791908171383
10,20,440,660,5,False,0.006793397120124833,43,22,690.653886934379,3.0000000000000115,-2.9932066028798867,0.006793397120113949,0.0,15.984675916338787
10,21,460,690,5,False,0.006215808688728064,45,23,722.1523873578906,3.0000000000000115,-2.9937841913112835,0.006215808688738305,0.0,16.604148905939187
10,22,480,720,5,False,0.005708857593272665,47,24,753.6508658301472,2.999999999999977,-2.9942911424067042,0.00570885759327796,0.0,17.226861517049407
10,23,500,750,5,False,0.005261479651689438,49,25,785.149328747043,2.9999999999999916,-2.994738520348302,0.005261479651704549,0.0,17.85250501002004
10,24,520,780,5,False,0.004864694810565506,51,26,816.6477806295622,2.9999999999999916,-2.995135305189426,0.004864694810567562,0.0,18.480806284274493
10,25,540,810,5,False,0.004511153255996714,53,27,848.1462246776032,2.9999999999999987,-2.995488846744002,0.004511153255992052,0.0,19.111523397237683
10,26,560,840,5,False,0.004194792785600754,55,28,879.6446631586091,3.0000000000000067,-2.995805207214406,0.004194792785587396,0.0,19.744441604906722
10,27,580,870,5,False,0.0039105773329422,57,29,911.1430976808969,3.0000000000000075,-2.9960894226670653,0.003910577332934469,0.0,20.379369900541956
10,28,600,900,5,False,0.003654295400279839,59,30,942.6415293862798,2.9999999999999982,-2.9963457045997184,0.003654295400287772,0.0,21.01613800779076
10,29,620,930,5,False,0.00342240321269216,61,31,974.1399590860271,3.000000000000006,-2.996577596787314,0.0034224032127027925,0.0,21.654593777685132
10,30,640,960,5,False,0.0032119016038714143,63,32,1005.6383873569679,3.000000000000001,-2.9967880983961295,0.0032119016038549765,0.0,22.294600938967136
10,31,660,990,5,False,0.003020238591450841,65,33,1037.1368146095115,2.9999999999999827,-2.996979761408532,0.003020238591457261,0.0,22.936037154550053
10,32,680,1020,5,False,0.0028452316938860633,67,34,1068.635241135835,3.000000000000014,-2.997154768306128,0.002845231693865191,0.0,23.57879234167894
10,33,700,1050,5,False,0.0026850055456231203,69,35,1100.1336671440624,3.000000000000002,-2.997314994454379,0.0026850055456496286,0.0,24.222767218475372
10,34,720,1080,5,False,0.0025379414632964448,71,36,1131.6320927825147,2.9999999999999907,-2.9974620585366942,0.002537941463320489,0.0,24.86787204450626
10,35,740,1110,5,False,0.002402636415260062,73,37,1163.1305181569528,2.9999999999999902,-2.99759736358473,0.00240263641527255,0.0,25.514025527557326
10,36,760,1140,5,False,0.0022778694437572966,75,38,1194.6289433428171,2.999999999999998,-2.9977221305562405,0.0022778694437475704,0.0,26.161153872824354
10,37,780,1170,5,False,0.002162574031581599,77,39,1226.1273683939453,2.9999999999999902,-2.9978374259684086,0.0021625740315937875,0.0,26.80918995424772
10,38,800,1200,5,False,0.002055815240629144,79,40,1257.6257933487723,2.999999999999992,-2.997944184759363,0.00205581524065386,0.0,27.45807259073842
10,39,820,1230,5,False,0.0019567707027858816,81,41,1289.1242182347496,3.0000000000000036,-2.9980432292972177,0.0019567707027718156,0.0,28.10774591262396
10,40,840,1260,5,False,0.0018647147393822117,83,42,1320.622643071488,3.0000000000000067,-2.9981352852606244,0.0018647147393884786,0.0,28.75815880583461
10,41,860,1290,5,False,0.001779005034130865,85,43,1352.121067873,2.999999999999998,-2.998220994965867,0.0017790050341056347,0.0,29.409264423207084
10,42,880,1320,5,False,0.0016990714004330165,87,44,1383.619492649308,3.0000000000000013,-2.9983009285995683,0.0016990714004444878,0.0,30.06101975385252
10,43,900,1350,5,False,0.0016244062760661926,89,45,1415.1179174075764,2.9999999999999916,-2.9983755937239254,0.0016244062760780442,0.0,30.71338524286244
10,44,920,1380,5,False,0.0015545566473629258,91,46,1446.6163421529282,2.999999999999983,-2.99844544335262,0.0015545566473443304,0.0,31.3663244547476
10,45,940,1410,5,False,0.001489117162894793,93,47,1478.1147668890326,2.999999999999991,-2.9985108828370963,0.0014891171628812708,0.0,32.01980377495298
10,46,960,1440,5,False,0.0014277242403406554,95,48,1509.6131916185127,2.999999999999984,-2.9985722757596434,0.001427724240341755,0.0,32.67379214459506
10,47,980,1470,5,False,0.0013700510063925364,97,49,1541.1116163432498,3.0000000000000107,-2.998629948993618,0.0013700510063842858,0.0,33.328260824247984
10,48,1000,1500,5,False,0.001315802937364996,99,50,1572.6100410645843,3.0000000000000044,-2.9986841970626394,0.0013158029373761108,0.0,33.983183183183186
10,49,1020,1530,5,False,0.001264714092279906,101,51,1604.1084657834817,2.9999999999999973,-2.9987352859077174,0.0012647140922606628,0.0,34.63853451095846
10,50,1040,1560,5,False,0.0012165438476059443,103,52,1635.6068905006334,2.999999999999993,-2.998783456152387,0.0012165438476125037,0.0,35.29429184867106
11,0,44,66,5,False,0.6067665786093963,8,8,66.23272011897214,3.000000000000008,-2.3932334213906117,0.19228747359299417,0.0,4.232558139534884
11,1,66,99,5,False,0.35424868893540484,9,9,101.12981115681627,3.0,-2.645751311064595,0.15103860899422866,0.0,5.0717948717948715
11,2,88,132,5,False,0.20206734806819293,11,11,135.8016854313153,3.000000000000004,-2.797932651931811,0.13070368343466443,0.0,5.827586206896552
11,3,110,165,5,False,0.13014495531572745,12,12,170.40015398224512,2.9999999999999933,-2.869855044684266,0.1187071547337652,0.0,6.508256880733945
11,4,132,198,5,False,0.09068708882359466,14,12,205.0300294764744,3.0,-2.9093129111764053,0.09068708882359786,0.0,7.128498727735369
11,5,154,231,5,False,0.06676365227592651,15,13,239.72104007767973,3.000000000000004,-2.9332363477240775,0.06676365227592347,0.0,7.707749766573296
11,6,176,264,5,False,0.0511836052332626,17,13,274.39189107570866,2.999999999999999,-2.9488163947667365,0.05118360523325619,0.0,8.262857142857143
11,7,198,297,5,False,0.04047799752333159,18,14,309.0516772703335,3.0000000000000195,-2.959522002476688,0.040477997523309155,0.0,8.803722504230118
11,8,220,330,5,False,0.032808387518458826,20,14,343.7051436141465,2.999999999999986,-2.967191612481527,0.03280838751849251,0.0,9.340182648401827
11,9,242,363,5,False,0.027127332955883876,21,15,378.35490300174416,2.999999999999998,-2.972872667044114,0.027127332955881846,0.0,9.877404752923425
11,10,264,396,5,False,0.022802776913119605,23,16,413.0024478673889,3.000000000000015,-2.9771972230868955,0.022802776913113592,0.0,10.419518377693283
11,11,286,429,5,False,0.019435075408664737,25,17,447.6486521351057,3.000000000000015,-2.9805649245913504,0.01943507540864827,0.0,10.968690958164643
11,12,308,462,5,False,0.01676155013930014,27,17,482.2940365064991,3.0000000000000036,-2.9832384498607034,0.01676155013929524,0.0,11.52582596556538
11,13,330,495,5,False,0.014603811395348387,29,18,516.9389151846665,3.0000000000000093,-2.985396188604661,0.014603811395342973,0.0,12.09098277608916
11,14,352,528,5,False,0.012837279019987768,31,18,551.5834796450665,3.0000000000000164,-2.9871627209800287,0.01283727901994482,0.0,12.663817663817664
11,15,374,561,5,False,0.011372823730645631,33,19,586.2278475332919,2.9999999999999853,-2.9886271762693397,0.011372823730662288,0.0,13.243810124586027
11,16,396,594,5,False,0.010145319242278905,35,19,620.8720916577304,3.000000000000007,-2.989854680757728,0.010145319242288233,0.0,13.830379746835444
11,17,418,627,5,False,0.009106285136358139,37,20,655.5162573801823,2.9999999999999907,-2.9908937148636325,0.009106285136348835,0.0,14.422945853843242
11,18,440,660,5,False,0.008219031683545097,39,20,690.1603731425512,2.9999999999999925,-2.9917809683164474,0.008219031683543935,0.0,15.020956719817768
11,19,462,693,5,False,0.007455379630835868,41,21,724.8044568876142,3.000000000000019,-2.9925446203691832,0.0074553796308188735,0.0,15.62390248941225
11,20,484,726,5,False,0.0067933971201354915,43,22,759.4485200022314,3.0000000000000178,-2.9932066028798823,0.006793397120101827,0.0,16.231319405232448
11,21,506,759,5,False,0.006215808688746716,45,23,794.0925697545324,3.0000000000000115,-2.993784191311265,0.006215808688721121,0.0,16.842789496340938
11,22,528,792,5,False,0.00570885759328954,47,24,828.7366108095847,3.0000000000000044,-2.994291142406715,0.005708857593316175,0.0,17.457938013915243
11,23,550,825,5,False,0.005261479651705869,49,25,863.3806461777019,3.0000000000000058,-2.9947385203483,0.005261479651709804,0.0,18.076429872495446
11,24,572,858,5,False,0.00486469481054197,51,26,898.0246778112942,2.9999999999999933,-2.9951353051894514,0.00486469481055446,0.0,18.69796578202883
11,25,594,891,5,False,0.004511153256000711,53,27,932.6687069827319,3.0000000000000084,-2.9954888467440077,0.004511153255987346,0.0,19.322278433576916
11,26,616,924,5,False,0.004194792785576329,55,28,967.3127345249512,3.0000000000000027,-2.9958052072144263,0.004194792785576683,0.0,19.949128919860627
11,27,638,957,5,False,0.003910577332937315,57,29,1001.9567609855044,2.9999999999999956,-2.9960894226670582,0.003910577332943102,0.0,20.578303469929086
11,28,660,990,5,False,0.003654295400280283,59,30,1036.6007867257338,2.9999999999999942,-2.996345704599714,0.0036542954002973284,0.0,21.2096105209914
11,29,682,1023,5,False,0.0034224032127005977,61,31,1071.2448119849519,3.0000000000000115,-2.996577596787311,0.0034224032126953996,0.0,21.84287812041116
11,30,704,1056,5,False,0.0032119016038429926,63,32,1105.8888369221597,2.9999999999999916,-2.9967880983961486,0.003211901603846551,0.0,22.477951635846374
11,31,726,1089,5,False,0.003020238591440183,65,33,1140.5328616433214,2.9999999999999973,-2.996979761408557,0.0030202385914736016,0.0,23.114691745036573
11,32,748,1122,5,False,0.0028452316938776256,67,34,1175.176886219234,2.9999999999999987,-2.997154768306121,0.002845231693849411,0.0,23.75297267501378
11,33,770,1155,5,False,0.0026850055456439925,69,35,1209.8209106973218,3.000000000000007,-2.997314994454363,0.0026850055456288137,0.0,24.39268066134126
11,34,792,1188,5,False,0.0025379414632937802,71,36,1244.4649351094185,3.0000000000000018,-2.997462058536708,0.0025379414633030562,0.0,25.033712600084282
11,35,814,1221,5,False,0.0024026364152773816,73,37,1279.108959476932,2.9999999999999982,-2.997597363584721,0.0024026364152744902,0.0,25.675974867856787
11,36,836,1254,5,False,0.00227786944374353,75,38,1313.7529838142887,3.000000000000003,-2.9977221305562596,0.0022778694437701487,0.0,26.31938228805547
11,37,858,1287,5,False,0.0021625740316246755,77,39,1348.3970081312204,3.000000000000002,-2.9978374259683775,0.002162574031616431,0.0,26.963857224067258
11,38,880,1320,5,False,0.0020558152406349173,79,40,1383.041032434307,2.999999999999996,-2.997944184759361,0.002055815240614725,0.0,27.60932878270762
11,39,902,1353,5,False,0.0019567707027801085,81,41,1417.685056727998,3.000000000000012,-2.998043229297232,0.0019567707027594965,0.0,28.25573211336997
11,40,924,1386,5,False,0.0018647147393799912,83,42,1452.3290810153078,3.000000000000001,-2.998135285260621,0.001864714739399893,0.0,28.903007790331735
11,41,946,1419,5,False,0.0017790050341188746,85,43,1486.973105298281,3.0000000000000004,-2.9982209949658816,0.001779005034118106,0.0,29.551101267380336
11,42,968,1452,5,False,0.0016990714004188057,87,44,1521.617129578305,2.9999999999999925,-2.9983009285995736,0.0016990714004416847,0.0,30.19996239541224
11,43,990,1485,5,False,0.0016244062760764066,89,45,1556.2611538563215,3.000000000000002,-2.998375593723926,0.001624406276079273,0.0,30.849544994944388
11,44,1012,1518,5,False,0.0015545566473651462,91,46,1590.9051781329713,2.9999999999999907,-2.9984454433526255,0.0015545566473655916,0.0,31.499806476583668
11,45,1034,1551,5,False,0.0014891171628570454,93,47,1625.54920240869,2.9999999999999734,-2.9985108828371163,0.0014891171628984134,0.0,32.15070750344998
11,46,1056,1584,5,False,0.001427724240369077,95,48,1660.1932266837741,3.0000000000000013,-2.9985722757596323,0.0014277242403416563,0.0,32.80221169036335
11,47,1078,1617,5,False,0.001370051006390316,97,49,1694.837250958426,3.000000000000003,-2.998629948993613,0.0013700510063807427,0.0,33.454285335304036
11,48,1100,1650,5,False,0.0013158029373983027,99,50,1729.4812752327823,3.000000000000007,-2.998684197062609,0.0013158029373907109,0.0,34.10689717925387
11,49,1122,1683,5,False,0.001264714092255037,101,51,1764.125299506937,2.9999999999999893,-2.9987352859077343,0.0012647140922619152,0.0,34.76001819104091
11,50,1144,1716,5,False,0.001216543847624152,103,52,1798.7693237809535,2.9999999999999982,-2.998783456152374,0.001216543847608303,0.0,35.41362137425129
12,0,48,72,5,False,0.585786437626898,8,8,72.1958918751584,3.0000000000000053,-2.4142135623731074,0.16307111126108412,0.0,4.48936170212766
12,1,72,108,5,False,0.35424868893539774,10,10,110.30084942845993,2.999999999999988,-2.6457513110645903,0.1284060083078918,0.0,5.342723004694836
12,2,96,144,5,False,0.20206734806816806,11,11,148.0523375826561,2.9999999999999982,-2.79793265193183,0.11125260756590105,0.0,6.11578947368421
12,3,120,180,5,False,0.13014495531571812,13,13,185.75447250779115,2.999999999999998,-2.8698550446842797,0.10108957575628075,0.0,6.823529411764706
12,4,144,216,5,False,0.09068708882360221,14,13,223.46314035374883,3.0000000000000195,-2.9093129111764173,0.090687088823592,0.0,7.463869463869464
12,5,168,252,5,False,0.06676365227592695,16,14,261.1876957289389,3.000000000000004,-2.933236347724077,0.06676365227591667,0.0,8.059024807527802
12,6,192,288,5,False,0.05118360523323462,17,14,298.9272992173274,3.0000000000000004,-2.948816394766766,0.05118360523324726,0.0,8.62434554973822
12,7,216,324,5,False,0.040477997523310716,19,15,336.6791171339035,3.000000000000002,-2.9595220024766915,0.04047799752331395,0.0,9.172093023255814
12,8,240,360,5,False,0.03280838751846682,20,15,374.4403095989365,2.9999999999999942,-2.9671916124815274,0.03280838751848564,0.0,9.709623430962344
12,9,264,396,5,False,0.02712733295587766,22,16,412.20848466754353,3.000000000000007,-2.9728726670441294,0.027127332955885118,0.0,10.244382993432422
12,10,288,432,5,False,0.022802776913106726,23,16,449.9817504079118,3.0000000000000013,-2.9771972230868946,0.022802776913123046,0.0,10.78048780487805
12,11,312,468,5,False,0.01943507540864786,25,17,487.7586597732927,2.999999999999993,-2.980564924591345,0.019435075408645527,0.0,11.321296067276775
12,12,336,504,5,False,0.016761550139287706,27,18,525.5381312677124,2.9999999999999973,-2.9832384498607096,0.01676155013930469,0.0,11.868656716417911
12,13,360,540,5,False,0.014603811395333288,29,19,563.3193712056764,3.000000000000002,-2.985396188604669,0.014603811395343782,0.0,12.423398328690809
12,14,384,576,5,False,0.012837279019953574,31,19,601.1018060400659,2.9999999999999925,-2.987162720980039,0.01283727901994576,0.0,12.985639686684074
12,15,408,612,5,False,0.011372823730689152,33,20,638.885026956374,3.000000000000015,-2.988627176269326,0.011372823730661284,0.0,13.555138025726261
12,16,432,648,5,False,0.010145319242280237,35,20,676.6687462906087,2.999999999999977,-2.9898546807576967,0.010145319242283185,0.0,14.131477184841454
12,17,456,684,5,False,0.009106285136368353,37,21,714.4527642252388,2.999999999999995,-2.9908937148636268,0.009106285136363463,0.0,14.714170040485829
12,18,480,720,5,False,0.008219031683549538,39,21,752.2369438883094,3.0,-2.9917809683164505,0.008219031683557403,0.0,15.302713987473904
12,19,504,756,5,False,0.007455379630848746,41,22,790.021193045814,3.0000000000000115,-2.992544620369163,0.007455379630823927,0.0,15.896620278330019
12,20,528,792,5,False,0.006793397120098188,43,22,827.8054508180905,2.9999999999999982,-2.9932066028799,0.006793397120111082,0.0,16.495428670001726
12,21,552,828,5,False,0.006215808688728064,45,23,865.5896781433487,3.0000000000000053,-2.9937841913112773,0.006215808688716073,0.0,17.09871380099424
12,22,576,864,5,False,0.005708857593276662,47,24,903.373850991464,2.9999999999999947,-2.994291142406718,0.005708857593294963,0.0,17.706086956521737
12,23,600,900,5,False,0.005261479651670786,49,25,941.1579555718647,2.999999999999987,-2.9947385203483163,0.005261479651711752,0.0,18.31719532554257
12,24,624,936,5,False,0.004864694810578385,51,26,978.9419849734845,3.000000000000007,-2.9951353051894287,0.004864694810552526,0.0,18.93171996542783
12,25,648,972,5,False,0.004511153255954081,53,27,1016.7259368252919,2.999999999999984,-2.99548884674403,0.00451115325597874,0.0,19.549373175339174
12,26,672,1008,5,False,0.004194792785545687,55,28,1054.5098116794288,2.999999999999965,-2.9958052072144192,0.004194792785599009,0.0,20.1698956780924
12,27,696,1044,5,False,0.00391057733292266,57,29,1092.2936119031456,3.0000000000000027,-2.99608942266708,0.003910577332945305,0.0,20.79305383279583
12,28,720,1080,5,False,0.0036542954002971584,59,30,1130.07734092701,2.999999999999999,-2.996345704599702,0.003654295400285931,0.0,21.418636995827537
12,29,744,1116,5,False,0.003422403212697933,61,31,1167.8610027412833,3.000000000000001,-2.996577596787303,0.003422403212689741,0.0,22.046455086180696
12,30,768,1152,5,False,0.0032119016038483217,63,32,1205.6446015641652,3.0000000000000084,-2.99678809839616,0.003211901603871446,0.0,22.67633637548892
12,31,792,1188,5,False,0.0030202385914783747,65,33,1243.428141628272,2.999999999999996,-2.9969797614085176,0.003020238591473544,0.0,23.30812550281577
12,32,816,1224,5,False,0.0028452316938465394,67,34,1281.2116270478502,2.999999999999987,-2.9971547683061406,0.0028452316938785338,0.0,23.94168170335619
12,33,840,1260,5,False,0.002685005545651542,69,35,1318.9950617405627,2.9999999999999876,-2.997314994454336,0.002685005545645693,0.0,24.576877234803337
12,34,864,1296,5,False,0.0025379414633253106,71,36,1356.778449385713,2.9999999999999982,-2.997462058536673,0.0025379414633305833,0.0,25.21359598300502
12,35,888,1332,5,False,0.0024026364152685,73,37,1394.56179340641,2.9999999999999933,-2.997597363584725,0.0024026364152629253,0.0,25.851732228282398
12,36,912,1368,5,False,0.0022778694437470826,75,38,1432.3450969670855,2.999999999999999,-2.997722130556252,0.0022778694437678927,0.0,26.49118955456699
12,37,936,1404,5,False,0.0021625740315798225,77,39,1470.1283629805175,2.99999999999999,-2.99783742596841,0.0021625740316118655,0.0,27.13187988482106
